52 54 56 57 59 61 63 64
0.0	0.5217391304347826	7	bah
1.3043478260869565	0.5217391304347826	6	bap
1.826086956521739	0.2608695652173913	5	bah
2.0869565217391304	0.2608695652173913	5	None
3.391304347826087	0.5217391304347826	4	bap
3.9130434782608696	0.2608695652173913	3	bah
4.173913043478261	0.2608695652173913	3	None
5.478260869565217	0.5217391304347826	2	bap
6.0	0.2608695652173913	3	bah
6.260869565217391	0.2608695652173913	3	None
7.043478260869565	0.2608695652173913	4	bah
8.347826086956522	0.5217391304347826	7	bah
9.652173913043478	0.5217391304347826	6	bap
10.17391304347826	0.2608695652173913	5	bah
10.434782608695652	0.2608695652173913	5	None
11.739130434782608	0.5217391304347826	4	bap
12.26086956521739	0.2608695652173913	3	bah
12.521739130434781	0.2608695652173913	3	None
13.826086956521738	0.5217391304347826	2	bap
14.347826086956522	0.2608695652173913	3	bah
14.608695652173912	0.2608695652173913	3	None
15.391304347826086	0.2608695652173913	4	bah
17.217391304347824	0.7826086956521738	2	dm
18.0	0.5217391304347826	2	whoa
19.304347826086957	0.7826086956521738	1	dm
21.391304347826086	0.7826086956521738	2	dm
22.17391304347826	0.5217391304347826	2	whoa
23.478260869565215	0.2608695652173913	1	dm
23.73913043478261	0.2608695652173913	7	whoa
24.0	0.2608695652173913	6	None
24.26086956521739	0.2608695652173913	4	None
24.52173913043478	0.2608695652173913	2	None
24.782608695652172	0.2608695652173913	5	None
25.043478260869563	1.0434782608695652	5	None
26.08695652173913	0.2608695652173913	5	None
26.34782608695652	0.5217391304347826	2	whoa
26.869565217391305	0.2608695652173913	4	ah
27.130434782608695	1.0434782608695652	4	None
28.17391304347826	0.2608695652173913	4	None
28.434782608695652	0.5217391304347826	4	just
28.956521739130434	0.2608695652173913	3	love
29.217391304347824	0.2608695652173913	3	None
29.478260869565215	0.2608695652173913	7	and
29.73913043478261	0.2608695652173913	6	un
30.0	0.2608695652173913	6	der
30.26086956521739	0.2608695652173913	6	stand
30.52173913043478	0.2608695652173913	5	ing
30.782608695652172	0.2608695652173913	7	pos
31.043478260869563	0.2608695652173913	5	i
31.304347826086957	0.2608695652173913	2	tiv
31.565217391304348	0.5217391304347826	2	i
32.08695652173913	0.2608695652173913	2	ty
33.391304347826086	0.5217391304347826	7	bah
34.69565217391304	0.5217391304347826	6	bap
35.21739130434783	0.2608695652173913	5	bah
35.47826086956522	0.2608695652173913	5	None
36.78260869565217	0.5217391304347826	4	bap
37.30434782608695	0.2608695652173913	3	bah
37.565217391304344	0.2608695652173913	3	None
38.869565217391305	0.5217391304347826	2	bap
39.391304347826086	0.2608695652173913	3	bah
39.65217391304348	0.2608695652173913	3	None
40.43478260869565	0.5217391304347826	4	bah
41.73913043478261	0.5217391304347826	7	bah
43.04347826086956	0.5217391304347826	6	bap
43.565217391304344	0.2608695652173913	5	bah
43.826086956521735	0.2608695652173913	5	None
45.130434782608695	0.5217391304347826	4	bap
45.65217391304348	0.2608695652173913	3	bah
45.91304347826087	0.2608695652173913	3	None
47.21739130434783	0.5217391304347826	2	bap
47.73913043478261	0.2608695652173913	3	bah
48.0	0.2608695652173913	3	None
48.78260869565217	0.5217391304347826	4	bah
50.086956521739125	2.0869565217391304	2	eh
52.17391304347826	2.0869565217391304	4	oh
54.26086956521739	2.0869565217391304	4	ah
56.34782608695652	1.0434782608695652	4	oh
57.391304347826086	0.2608695652173913	4	None
57.65217391304348	0.5217391304347826	5	whoa
58.17391304347826	0.2608695652173913	2	ah
58.43478260869565	1.0434782608695652	2	None
59.47826086956522	0.2608695652173913	2	None
59.73913043478261	0.5217391304347826	3	whoa
60.26086956521739	0.2608695652173913	2	oh
60.52173913043478	1.0434782608695652	2	None
61.565217391304344	0.2608695652173913	2	None
61.826086956521735	0.5217391304347826	1	whoa
62.34782608695652	0.2608695652173913	4	ah
62.608695652173914	1.0434782608695652	4	None
63.65217391304348	0.2608695652173913	4	None
63.91304347826087	0.5217391304347826	4	whoa
64.43478260869566	0.2608695652173913	4	oh
65.47826086956522	0.5217391304347826	1	oh
66.78260869565217	0.5217391304347826	2	mm
67.30434782608695	0.2608695652173913	0	None
67.56521739130434	0.2608695652173913	0	None
67.82608695652173	0.5217391304347826	2	None
68.34782608695652	0.2608695652173913	4	None
68.6086956521739	0.2608695652173913	2	None
68.8695652173913	0.5217391304347826	4	None
69.39130434782608	0.2608695652173913	5	None
69.65217391304347	0.2608695652173913	4	None
69.91304347826087	1.0434782608695652	7	None
75.13043478260869	0.5217391304347826	2	mm
75.65217391304347	0.2608695652173913	0	None
75.91304347826087	0.2608695652173913	0	None
76.17391304347827	0.5217391304347826	2	None
76.69565217391305	0.2608695652173913	4	None
76.95652173913044	0.2608695652173913	2	None
77.21739130434783	0.5217391304347826	4	None
77.73913043478261	0.2608695652173913	5	None
78.0	0.2608695652173913	4	None
78.26086956521739	0.7826086956521738	7	None
79.04347826086956	0.2608695652173913	7	Love
79.30434782608695	1.0434782608695652	7	None
80.34782608695652	0.2608695652173913	7	None
80.6086956521739	0.5217391304347826	6	whoa
81.13043478260869	0.2608695652173913	5	oh
81.39130434782608	0.7826086956521738	5	None
